0,0
0.045802115,0.007952596
0.072139825,0.02127812
0.103578445,0.043070461
0.130184959,0.063784921
0.154377232,0.084856097
0.178571672,0.106998506
0.200347717,0.127444436
0.219708979,0.147979273
0.239071144,0.168960458
0.258435116,0.190834336
0.277799088,0.212708214
0.297166673,0.236367478
0.316532452,0.259134049
0.335902748,0.284132354
0.356061674,0.305560004
0.374635208,0.330111843
0.393013718,0.349128955
0.418294318,0.380810589
0.437566988,0.400644012
0.45692554,0.41983981
0.478702126,0.440553548
0.502895122,0.461981801
0.52915695,0.482849243
0.558520222,0.501982774
0.587533508,0.51865072
0.616540171,0.532045456
0.645541412,0.542762112
0.674536632,0.550503124
0.703528238,0.556458749
0.732515027,0.560033859
0.761500008,0.562716275
0.790481979,0.563910869
0.819462745,0.564510334
0.848445919,0.566300056
0.877427599,0.567350931
0.907446479,0.569497074
0.935396046,0.571966789
0.964383437,0.575839463
0.994402973,0.578309488
1.022348582,0.57882378
1.051331155,0.580315938
1.080314932,0.582403226
1.109291482,0.580919739
1.138270442,0.580626511
1.167246992,0.579143025
1.196568117,0.577452107
1.225201899,0.577068746
1.25417845,0.57558526
1.283155,0.574101774
1.312128539,0.571130465
1.34109726,0.565778641
1.370059959,0.557451173
1.399014227,0.544957802
1.385251168,0.551397533
1.42796187,0.529191222
1.454487563,0.509972533
1.478598896,0.491051048
1.500290929,0.469986737
1.519570889,0.450350374
1.538845429,0.428035931
1.558112742,0.402150714
1.582206369,0.374480834
1.600993339,0.349904829
1.618764522,0.325834531
1.632785098,0.307536421
1.647625309,0.287453047
1.664090191,0.263352798
1.683356601,0.237021235
1.702625721,0.212028711
1.721895744,0.187482535
1.741165767,0.162936359
1.760440307,0.140621916
1.779713041,0.117414779
1.798993001,0.097778416
1.820682504,0.075464335
1.84478661,0.052972076
1.871310015,0.032622642
1.889734394,0.019781917
1.911157848,0.009406772
1.94,0
